#f	n
1.42857142857143E+015	1.831
1.36363636363636E+015	1.817
1.30434782608696E+015	1.805
1.25E+015	1.793
1200000000000000	1.789
1.15384615384615E+015	1.779
1.11111111111111E+015	1.776
1.07142857142857E+015	1.772
1.03448275862069E+015	1.767
1000000000000000	1.762
967741935483871	1.762
937500000000000	1.762
909090909090909	1.761
882352941176471	1.76
857142857142857	1.758
833333333333333	1.757
810810810810811	1.757
789473684210526	1.757
769230769230769	1.757
750000000000000	1.756
731707317073171	1.755
714285714285714	1.754
697674418604651	1.754
681818181818182	1.754
666666666666667	1.754
652173913043478	1.754
638297872340426	1.754
625000000000000	1.754
612244897959184	1.754
600000000000000	1.754
588235294117647	1.753
576923076923077	1.753
566037735849057	1.753
555555555555556	1.753
545454545454545	1.753
535714285714286	1.752
526315789473684	1.752
517241379310345	1.752
508474576271186	1.752
500000000000000	1.752
491803278688525	1.751
483870967741936	1.751
476190476190476	1.751
468750000000000	1.751
461538461538462	1.751
454545454545455	1.751
447761194029851	1.751
441176470588235	1.751
434782608695652	1.751
428571428571429	1.751
422535211267606	1.751
416666666666667	1.751
410958904109589	1.75
405405405405405	1.75
400000000000000	1.75
394736842105263	1.75
389610389610390	1.75
384615384615385	1.75
379746835443038	1.75
375000000000000	1.75
370370370370370	1.75
365853658536585	1.75
361445783132530	1.75
357142857142857	1.75
352941176470588	1.75
348837209302326	1.75
344827586206897	1.75
340909090909091	1.75
337078651685393	1.75
333333333333333	1.75
329670329670330	1.75
326086956521739	1.75
322580645161290	1.75
319148936170213	1.75
315789473684210	1.75
312500000000000	1.75
309278350515464	1.75
306122448979592	1.75
303030303030303	1.749
300000000000000	1.749
297029702970297	1.749
294117647058824	1.749
291262135922330	1.749
288461538461538	1.749
285714285714286	1.749
283018867924528	1.749
280373831775701	1.749
277777777777778	1.749
275229357798165	1.749
272727272727273	1.749
270270270270270	1.749
267857142857143	1.749
265486725663717	1.749
263157894736842	1.749
260869565217391	1.749
258620689655172	1.749
256410256410256	1.749
254237288135593	1.749
252100840336134	1.749
250000000000000	1.749
247933884297521	1.749
245901639344262	1.749
243902439024390	1.749
241935483870968	1.749
240000000000000	1.749
238095238095238	1.749
236220472440945	1.749
234375000000000	1.749
